name,version,hash
z88-data,13.0.0+dfsg2-6,02b5d6f256c939d772004bf033b8cadc
pari-gp,2.13.1-1,8ab4593e4f0182315d724453398f16fd
binutils-hppa64-linux-gnu-dbg,2.35.2-2,c6b55cc1dea2856cc6bea7e55aa26917
libfccp-dev,0.0+git20160525~9bf299c-2,c44ccfd77344126822fa31d316fc4161
projectm-jack,3.1.7-1.1,3ee9541545a9cc32c8d4a675d17be61e
tcpdump,4.99.0-2,3d06daf2aec67e85b59b4ec7c3a6f81b
libghc-crypto-cipher-tests-prof,0.0.11-11+b2,3cc2c1845b4a2a655ad2ce6b2f8c803b
mlterm-im-ibus,3.9.0-1,4564c27413c203209caa8b700f100504
v4l-conf,3.107-1,aac8a4326d12c06e704a9dc6da0b0303
texlive-lang-european,2020.20210202-2,db6adbf2217ba4e5ee22b4d569c213b7
ruby-webauthn,2.4.0-2,f8fc392cc59d2ae4179a89a16b93bad9
libcollada-urdf-dev,1.12.13-3,3e348f1468036cb15310dbe57d375111
python-pyluach-doc,1.2.1-1,b4358f6ed0524b42f10f6b3079c872b2
librust-wasm-bindgen-macro+strict-macro-dev,0.2.58-1,d315b39fb74ee249f4bfbeb834376bfc
libnet-openssh-compat-perl,0.09-1,65df651cc2bfc0321adb2eed3a3bc49c
python3-libfsxfs,20201117-1+b2,b8516784ce4bcb4ec9b1543e794073e5
libhesiod-dev,3.2.1-3.1,1dd2873f69449cfd0f76f469b8acb8f1
node-fuzzysort,1.1.1-1.1,758d070668ea7f6cf2e94e1ce084fe86
python3-plist,2.2.0-6,5b80fe0f93588cc0bc7e60b55ba2b45a
fdroidcl,0.5.0-3+b3,9d70b7e9cd19065b86adb19c2fac2112
node-keypress,0.2.1-1.1,cbeca8df0ff9fdfe924ba06399ab2ce6
php-horde-text-filter,2.3.7-1,0424c1c4b9ec1bd51508b3739ca89dec
libxml-quote-perl,1.02-4+b3,4e2c8d8ed2acc1c3a798e5cd8256b8ca
xcolmix,1.07-10+b2,8c8925de000a8548db7d2af0ae2def1d
ukui-menus,1.1.4-1+b2,45cebcf22d7318c452158518e38d16aa
libtheora-bin,1.1.1+dfsg.1-15,b8dacc260062728a8b55555dd9b1b9b6
libtirpc3,1.3.1-1,44975a356d8337856de741d1dc373d33
gcc-10-mips64-linux-gnuabi64,10.2.1-6cross1,dd81c963ff95fb91f3c6909a67f0b59e
libqmobipocket2,4:20.12.0-1,87884555564fee0591f6bc255abf5b14
libc6-dev-mips64-mipsn32el-cross,2.31-11cross1,5d3b9008b78ab5ae47a08d75992e07ec
libomp-11-dev,1:11.0.1-2,cb90bbba0b69e665acfa7e092b22d112
canna-shion,0.0.20010204-13,6b9aa65c339a40066525f1695802b655
libx264-160,2:0.160.3011+gitcde9a93-2.1,7d3d7306ea6396e624e279c7f7087a60
libghc-classy-prelude-dev,1.5.0-2+b2,45c09ad2538a63494c4ff86a0f684176
horizon-eda,1.4.0-1,5ba62f89464e7cb27cb971d6d322ab32
libghc-monad-journal-dev,0.8.1-4+b1,256658bde07ae31dc1b4d2cfe9e0c96d
r-cran-metamix,0.3-2+b1,be9348bd8eac209c3b8021036c690bb6
librust-cairo-sys-rs+xlib-dev,0.9.0-2,afb2a7c4258cc19121f6ebad73054fdf
ipfm,0.11.5-4.2+b1,cbd5609eecbcd987956f708ab597b3cb
libpocozip70,1.10.0-6+deb11u1,7a8a9c72604b552c52f9fbb4b80fcb0e
ruby-tty-color,0.6.0-1,2cdb22f75541b7c974948263737d5db8
trilinos-all-dev,12.18.1-2,dcf6b83a4a0f6b142586007fa0a2456a
scanssh,2.0-4.1+b2,7ceec8068aed2cace44437d5a688386d
libqt53dinput5,5.15.2+dfsg-2,974a587a3abbdb29903344fa6d74c2c0
libconfig-tiny-perl,2.26-1,25e4e566c83e4578e3394d3d4c87924c
gccgo-10-multilib-mipsisa32r6-linux-gnu,10.2.1-6cross1,d66f5b3d93323b2ce11b226a0aba6bd9
ruby-bootstrap-switch-rails,3.3.4+dfsg+REALLY.3.3.3-1,454b417e8100da4e200ddd182acde463
lib32objc4-mips64r6-cross,10.2.1-6cross1,a0804c2a202524bdf4aa6ae787b5a75a
calligra-l10n-ptbr,1:3.2.1+dfsg-2,1d60dd1e2e3ca68d2f94c026eed47566
xye-data,0.12.2+dfsg-9,f473225f0f9c48233e1da9a3bdbab843
libldap-2.4-2,2.4.57+dfsg-3,78b7ecd63318e58ef15c13abfe1bf1ad
openhpi-plugin-ilo2-ribcl,3.8.0-2.1,9a37d2dbd84746684f232a13306c5489
python3-schema,0.6.7-3,bb07b154b30cbbdf0a9405c66e877f7a
librte-port21,20.11.3-1~deb11u1,07f00b66dc4280ddf56e1047515e841f
petsc3.14-doc,3.14.5+dfsg1-4,4a930a51dd60e877809b327748ba0793
jam,2.6.1-2,b92542645d801fc6cb4e322b6e1ed55c
ruby-colored,1.2-2.1,f6e8af0c629d89f18ac2f1ea83c6e4f1
gcc-10-multilib-sparc64-linux-gnu,10.2.1-6cross1,47cd1018b0911c396b98e85c4a6c359d
freebsd-manpages,12.2-1,8750520874381d45814a100c6a369216
python3-distlib,0.3.2+really+0.3.1-0.1,6fd24720c731ed6bf7364fa677e51ed1
kitty-doc,0.19.3-1,d68e64e8af00e196a222e596cd17e2fc
eweouz,0.12+b1,69385bba3cb1f7966ba6e4d8021377bd
ruby-fog-aliyun,0.3.2-4,b8b2d4188d77a30c32bd05a1160a20e1
task-asturian-desktop,3.68,e2d68d176aa0b416c94bd96a149fc2c3
redshift,1.12-4.2,f22320eab814160b746a7867f9c5cc96
wmix,3.5-1,0d8db3d5232d1c2ad1387cfb340a5bb3
jag,0.3.8-2,5153a77269c859e6374dfabeaf94118a
python-petsc4py-doc,3.14.1-1,ac6a32eb199eed2970080cdfff3f4f72
libswagger-core-java,2.1.6+dfsg-2,e930597892d4a7d34e36a0c98cc3dac5
piuparts-slave-from-git-deps,1.1.4,0d1a37855d9d84c9a1ddd937764db731
ruby-buff-ignore,1.2.0-1,5690ba75ead41bc9419e9470fd8e39f8
g++-9-sparc64-linux-gnu,9.3.0-22cross1,6c0920f59b8bdfd5c26acce77c23929b
bppsuite-examples,2.4.1-3,c31c5da13df181236cf528c7620ea4e1
libgig9,4.2.0~ds1-2,30ccaf193da8340aaf415e4ff0444bcc
mono-utils,6.8.0.105+dfsg-3.2,6a78c1162307fcc9cfc5a5b77d110ee8
libgccjit0,10.2.1-6,5c54fa3cac89c47406248490682a6c58
libmath-clipper-perl,1.29-1+b2,173a7b2fc78a632b92cd85119c1392bf
trimmomatic,0.39+dfsg-2,b84812e99e5537b5e81c56a468c0d8a9
librust-clap+ansi-term-dev,2.33.3-1,cf8c89dab65d948d3c88e6d100fca91d
genromfs,0.5.2-4+b1,e5a252a2bceb880fab47eb05a9d5e3a7
yorick-cubeview,2.2-2.1,e6105d35debfe0fa6e29ffd8eb6f6d24
libghc-iwlib-prof,0.1.0-4+b1,d30ebb1049cf2730b4ec4d587e9e7ed3
gtamsanalyzer.app,0.42-7+b7,112bc9db21cb97da9ab5ceb8fbdca9fe
discus,0.4.0-1,6d342a5f2d4864921a19fafc7aa7fac2
libjs-jquery-ui-theme-overcast,1.12.1+dfsg-1,3d984852544bbec5e8ff9701a42c5e39
docbook-xsl-doc-text,1.78.1-1.1,dc1c3443e0624dde348a86136623e26f
libx2go-config-perl,4.1.0.3-5,a9ed6fc881581581c143d1b85d257fc6
giblib1,1.2.4-13,582b508083591fa20d9bfca08fb1338b
libliggghts-dev,3.8.0+repack1-7,7cdde70580f89fcd98cc862cd1c2ddca
golang-github-dcso-bloom-cli,0.2.3-1.1+b5,bb9021a9f84284c6999f6844f28470ab
golang-github-oklog-ulid-dev,2.0.2+ds-2,c99597ccebea3d3539e4a7710130ccf4
gperf,3.1-1,36d665e51a11b1352a97db827e4abd30
icu-devtools,67.1-7,f90479c835d1cc52d3d3b77c8026a0e0
lua-sec,1.0-1,d2f9e54a95058a60d5dd631c989a8bb8
libghc-alsa-core-prof,0.5.0.1-6+b1,1a63cdcebad315bee49ce15575b99f51
auralquiz,1.0.0-3,0bf3b9da6a5da4ea14baa1c1908168d3
swi-prolog-odbc,8.2.4+dfsg-1,b8f3e0e517858f8aaca2f10d6f2033dd
libzthread-2.3-2,2.3.2-10,eb9b9e7d88a5ba5ebaeac9974a4cec6d
libghc-bloomfilter-prof,2.0.1.0-7+b1,7038fbd99942cdd67792902230253b75
libsiconos-kernel6,4.3.1+dfsg-2,b83fa9636194b6f9966e1dabf30a7d59
python3-pyresample,1.17.0+ds-1+b1,bc50e9d6779c304c84f9bca42f137a1f
libinstpatch-dev,1.1.6-1,e4d3b2a02412dd68b56d2b1130daf984
liblogback-java-doc,1:1.2.3-6,7c4708c8058308ffefd5caf555e618f5
libjs-of-ocaml-doc,3.8.0-2,464426de71cea2e28c1843133bd95652
libpmemobj1-debug,1.10-2+deb11u1,f9472e6a419bd92540f6d8cbfbb83eec
python3-rosinstall-generator,0.1.22-1,23a2433e90e4a22bb2e6f8ad6158bc63
libemos0d,2:4.5.9-6,1d47ad74db8de5827ca24d60559045bd
libvulkan1,1.2.162.0-1,79d4d308cee614e7ac9a75bd2d164c91
ibutils,1.5.7+0.2.gbd7e502-3,02577cbb8e808986f95e65fcadf37b10
ocaml-batteries-included,3.1.0-2,a6ecbe8f38b6b34e79672002a7502966
libspring-context-java,4.3.30-1,6197f9398a3700e4ae795b5c9f1c63c2
notification-daemon,3.20.0-4,bdd3d6841fa0e4f5279166d11a6619e4
lua-curl,0.3.0-9.2,e5838a658b282a0c41f0a64f8172ac8f
gcc-10,10.2.1-6,793e6e0ea6abe7c8276b4e8d407f13cd
userpath,1.4.2-1,8e61a4871cdc680450e8d23019da11cb
golang-github-brentp-goluaez-dev,0.0~git20160116.dd35d08-2,89f13893ed04c368e9419e34b00e8a7a
libgeometric-shapes-dev,0.7.0-4,459f4831dbfec54afa1ce72180188ff4
php-log,1.13.2-1,e844ba5165678afd3de67267875a3329
nunit-console,2.6.4+dfsg-1.1,7105bd97e574359d3b8c0fd51d97ff41
mapnik-utils,3.1.0+ds-1,bfc35110653cb48dc77eb52944d2dc1e
libedata-cal-2.0-1,3.38.3-1,47c493436d212a9710e6dfb12722064e
libdwarf1,20201201-1,5cd0eb0582ce73e5447fbfa203ce8b26
libgfortran-10-dev-armel-cross,10.2.1-6cross1,ad446b098a790b20f056230187151b66
ruby-gdk-pixbuf2,3.4.3-1,528b50986c22f81b4230ce1a3d909716
python3-statsd,3.3.0-2,5496fa621268f8e28c921a2af670c8f7
node-death,1.1.0-1,21b9a189b9a7a062fe2666b97e675fbc
node-deepmerge,4.2.2-3,63a597cc91d737dcfed2aa7deb4ced7b
node-postcss-load-config,2.1.0-1,e7e1c854d8d8f335adf3c167ff2e23c2
libnet-github-perl,1.01-1,3e8956672de7665aead12e31650b446d
netgen,6.2.2006+really6.2.1905+dfsg-2.1,ec88976f82c0e029c86cb1cdd61a19e8
librust-pretty-assertions-dev,0.6.1-3,06079c6d29730dcad79dded5ee9227ab
libbz2-1.0,1.0.8-4,03cef43b2b631e5c050c189ec766e077
recon-ng,5.1.1-3,b4d9da5e06365e026640a2534de74eb5
libcommons-jci-eclipse-java,1.1-6,bcf9a1c0f2b5564d314b6b746b57a8d7
libghc-hindent-doc,5.3.1-2,218f2fac3531eb309523333fefc94064
libhtml-format-perl,2.12-1.1,880b9670ac9a7e5e270d1ce752424ba2
python3-pprintpp,0.4.0-2,0a56381714b017d33ae48930a38e2176
ruby-terrapin,0.6.0-2,2bd33f0f2e65597f9c5ecd61db16fa9b
libghc-digest-prof,0.0.1.2-10+b1,6a50191048283d1866f243ad552c44d5
libtext-pdf-perl,0.31-1.1,91ac0768900f62f20b570a7d523ca103
packagekit-docs,1.2.2-2,ba81b88bc66217a190ea8ace94b96319
libplack-test-externalserver-perl,0.02-1.1,ac8a5a7deabd383c4baead2e012161d9
golang-github-zyedidia-terminal-dev,0.0~git20180726.533c623-2,6e8dd718442da79aef331409239eee61
python3-xstatic-font-awesome,4.7.0.0-5,e75225c7f51ca79b0b1a41eb5b672c79
libghc-css-text-dev,0.1.3.0-4+b1,b8c6542623b017b2691f260d556cd83c
qsynth,0.9.1-1,0031a3833cfaf1c20882f4ace72b38cc
jsvc,1.0.15-8,43c3daf621c8d6ef5ed861a0e215e6d6
golang-github-hashicorp-raft-boltdb-dev,0.0~git20171010.6e5ba93-3,03763bb72ab9b7035d45b6ae028713f9
libhttpunit-java,1.7+dfsg-14,e9a06b2ba6a65c469f7b57ab64003071
libcaf-io0.17,0.17.6-2,11f226197c0a1ca993716e0323961659
node-string-width,4.2.0-1,da71f512eccae18eaacc157212bce4cd
libjs-websocket,1.0.33+~cs9.0.11-2,3aad4e73436b0eb6e153b23b5f17a89c
vflib3-doc,3.6.14.dfsg-3+nmu5,90e3b0dbe593ea6c99f169053b45b4e1
libtommath1,1.2.0-6,788336684349155d126067234a74f77e
librust-tokio+codec-dev,0.1.14-2,ce76263e3427df41bc53e3dae3b20cf3
clasp,3.3.5-4,799be173be95a14c38684a0ab1b703f2
apache2-suexec-custom,2.4.51-1~deb11u1,8505d981ce8ac2e7e0e7316c1f9ee9a9
task-russian,3.68,85ab9756c17aabd4b521826a72e67abd
libcatmandu-rdf-perl,0.32-2,fad8328d3750a3dc996d668d4d6a33d3
fonts-adf-verana,0.20190904-2,2bdfe8a499d4f4566291caff2b678210
telnet-ssl,0.17.41+0.2-3.3,5bdd0881cba3df321130aeb4093a0911
ejabberd-mod-muc-log-http,0.2020.10.21~dfsg0-5,e0ddcdc8beb55cd9f75a526e84fed8fc
libzhuyin-dev,2.6.0-1,33e52df1730fbc28d6c059228260b679
libcrypt-util-perl,0.11-3.1,0238a570284a0097d1420c6a26c5785d
libgnat-9-x32-cross,9.3.0-22cross1,02f87105e23949f2ca4b339b713a3094
libghc-load-env-doc,0.2.1.0-2,399b791cb02e57b23ad48884e61a9841
ruby-coveralls,0.8.23-2,86ab8aa99f5a09121bc128c41b29fa1a
librte-compressdev21,20.11.3-1~deb11u1,6fd046e9349159cc28919dd0ca54f01c
ejabberd-mod-default-rooms,0.2020.10.21~dfsg0-5,87747621c74d852d59b14ca7e86103a3
libkido-utils-dev,6.9.5-3,91f72c0c97460c2921a0bbddbb15ba7d
flare-data,0.19-1.1,705b673afcbaf96c9ec5d3005d288d7e
ruby-factory-bot-rails,5.1.1-2,fc6f9b1b7f89636485935a02fef7e71f
libwbxml2-0,0.10.7-1+b2,6cc4c49fcfa2f2097b4a575b043cfafc
python3-xrayutilities-dbg,1.7.1-1,df88df9c5e0ed11af735871a19401abc
libbcel-java-doc,6.5.0-1,a53b9721cd19f0e21ee789ca09edf519
libhtml-diff-perl,0.600-1,8da4c1303d6d69ebada02336d45314d5
ace,0.0.5-3.1+b5,92b35859084eb0580d75f4377d330994
python3-nltk,3.5-1,1116c0ccb12732f14e265d504b434cef
elpa-no-littering,1.2.1-1,cffa6461dfcd18cae8724dd34747298b
python3-trezor,0.12.2-2,c917c93d81e7fbfe80737debdda2a82c
fillets-ng,1.0.1-4+b1,9f5b8603f1f9b36ee91260c969a27477
ceph-mgr-ssh,14.2.21-1,9263826511bf998f3b6e60f5c64d8992
ayatana-indicator-sound,0.8.2-1,1b1a947be93b767d4c7b62a404cd49c1
gnome-nettool,3.8.1-3,26a6d6cde6c1d2752d3d73c78036d445
librust-error-chain-dev,0.12.4-1,c08941f3032a7b806f0dc1acfbd9eed4
libwagon-file-java,3.3.4-1,43cb4fb3b545263a3e840d934c937f94
geg,2.0.9-3+b1,79528d198fc07bc72d3bb26e9709e18b
librust-pcre2-dev,0.2.3-1,2fb22590f122f4a47bdf0f632f010827
fxt-tools,0.3.13-1,3e61e5c93aba9b8b1c1ac9ed794df74d
libobus-ocaml-bin,1.2.3-1+b3,a2651dbbe2076a987ee269b803374ad4
fullquottel,0.1.4-1,949dbe491cdf88e0756f595380c12686
libicsharpcode-nrefactory-ikvm5.0-cil,5.3.0+20130718.73b6d0f-4.1,98ee4b91883e81a6a058dadf7ea8c52d
coturn,4.5.2-3,5f61b6e4570982a0ad574f1e58f869df
libtaskmanager6abi1,4:5.20.5-6,c67c51c1a76a2d8ba38e8151240744a8
snap-confine,2.49-1+b5,d7cf71026acc82e7a7975c0c4351f5de
staden-common,2.0.0+b11-4,3b61f227398e2b5768817726083ba803
libmbtserver-dev,0.14-2,9b1490804500e86965e2729316f202f3
tryton-modules-stock,5.0.12-1,7ad2969eb5f7b00c9d8a03cfdd0dd681
libpath-finddev-perl,0.5.3-1,af90a39ebd578e208d855cae66d74548
qml-module-qtquick-templates2,5.15.2+dfsg-2,a0f0091f80c3736b87e35cce1ebf3bbb
libhash-merge-simple-perl,0.051-2.1,12ba7250055c94c724037f297331d3a7
golang-gopkg-lxc-go-lxc.v2-dev,0.0+git20201012.d1943fb-2,a93577250a7e2c48ede10a3909314a7b
minia,3.2.1+git20200522.4960a99-1,474abff37ac4e04a4dd75b50ceb0b82b
python3-pyspectral-doc,0.10.4+ds-1,779f513aee1a6fad331996873d03f904
ubuntu-packaging-guide-pdf-pt-br,1.0.2,bdd55f76cd3c0a1dbef1bab5b2b57a41
gcc-10-cross-base-ports,10.2.1-6cross1,f9207f16fc4b113a23953cac3e443834
libmonosgen-2.0-dev,6.8.0.105+dfsg-3.2,a1e0493fd1211c4c1bf83cf587ef2906
selinux-utils,3.1-3,20287a0dccb330ec04d33d3cb5a01b84
golang-mvdan-gofumpt-dev,0.1.0-1,1c92f45626ac2ed517c8a555804dc7ae
libjs-twitter-bootstrap-datepicker,1.3.1+dfsg1-4.1,5959852fcd37f22c979447f6260ee686
clevis,16-2,bbf6647f36cee4dde6eb04988115f50b
libxml-writer-perl,0.900-1,95a2615c2a39f4ec92bf50cc43a2bc40
plzip,1.9-1,6d200106f84db8b6e3262fe8e1c68626
uni2ascii,4.18-5,3f3ca031b5fafbab04cde396cafa2ded
keychain,2.8.5-2,0edb85c76a86389a4a3405f40909438f
bacula-bscan,9.6.7-3,c9b13c42f7b4915e6ae3e1b17f1db91d
cdbs,0.4.163,734d4ba51326d9278ef2b3683542aa3e
pidcat,2.1.0-4,a5dc7a4990601a884a147a98b6db81be
gdc-alpha-linux-gnu,4:10.2.1-1,a0de542f9171ef2e6334606e00b08083
gpgv-win32,2.2.27-2,ebb78d0df56130f6453a7a75f0f7baf7
python3-pybigwig,0.3.17-1+b4,5cbc700644120dfa767d3251c778a66f
libghc-sql-words-doc,0.1.6.4-1,18bc1e17ee3cb014522ff89bf4e5eac5
libfreehep-graphicsio-tests-java,2.4+dfsg-3,fc7917d9357adf887e9ed920f5459730
dict-freedict-swh-eng,2021.01.05-3,fd2c5d51162f5c2da4148616798a4059
gdc-x86-64-linux-gnux32,4:10.2.1-1,3daf14d022dd89d08f163932ef86d1e0
libjson-glib-doc,1.6.2-1,7790fecbe9f279db5c06d507ca81c4fb
liblutok-dev,0.4+dfsg-4,95112e1f6ccc4d641f93dd868a94476b
uniutils,2.27-2+b1,c4f334c45584d4fc29d9420bd23beb1a
python3-pysnmp4,4.4.12-1,6b5e690cb618bf721b629ccd03e7d1c2
libcext0,7.1.3-1,c742909a280d2961adb2326d81dec2ab
tcpxtract,1.0.1-15,5aa54d2a86a437cc653a84e299b6edd7
policycoreutils,3.1-3,a8e293167f52c810006c97b2395747cb
libcgi-application-server-perl,0.063-4,39cd9779475886ba57313989ded7363d
apertium-afr-nld,0.3.0-2,c3f3f906f181456a5df57e90ebd90dc0
soapysdr0.7-module-rfspace,0.2.5-4,4d2d6fa3fa0ec3e8944d78d94c4947c1
mysqmail-postfix-logger,0.4.9-10.2+b1,e511079bed2ac67735401c30d5cb352e
libnautilus-extension-dev,3.38.2-1+deb11u1,7c2973f2957c72cf9e6bfc3e95e1c5a2
libxs-object-magic-perl,0.05-1+b1,c1faa5ac9cf738b4d3e5ce37e442e4d2
libpython3-dbg,3.9.2-3,40860cd72b02abdc3159ffe37049b79d
qtdbustest-runner,0.2+bzr42+repack1-11,d4fb4cbdc532ef23370aad468a249be6
libtext-aligner-perl,0.07-1+b1,d477294f0bf74fdf86043d80958ebc12
axiom,20170501-6,d6375daa199bc984a66172bc7d6be876
python3-django-guardian,2.0.0-2,1c568b7bcec302d2463c41f669ecc6bc
r-cran-rvest,0.3.6-1,e555ee388449fb8c5f438114a9f56bce
libghc-transformers-base-dev,0.4.5.2-3+b1,e89e88ccfad1a571d8b835fbb9fffa63
jupyter,4.7.1-1,e6365af20c163bc4c6169d31c0ab788c
librust-line-wrap-dev,0.1.1-1+b1,2cd8f0b73055db10124216960c3bc64b
opendnssec-enforcer-sqlite3,1:2.1.7-2,45fa986da33d2f1dac83bd18746b012e
libhtml-template-dumper-perl,0.1-3.1,0e34b738366b519cf0a1fe127914fd4d
python-gdbm-dbg,2.7.18-1,89ae2fe61b565f3a73e9e3da26a72aff
qtwebsockets5-examples,5.15.2-2,19acc1cfc9fde971d49d142282d5ba0e
libev4,1:4.33-1,7932ab26f1de54f943fbf877a2e46a1f
globus-gram-job-manager,15.5-1,40accfa01c84e5d6740fa3a425a59e5b
python-oslo.versionedobjects-doc,2.3.0-2,998a87b3a6e8fe9cfd60790c2561ce94
gnome-user-guide,3.38.2-1,376b51e54bde5efbb2af50e7e027eb7c
r-cran-lmtest,0.9.38-1,3388bcd4196d3e5f4bae3f12d7fc8277
simulide,0.1.7+dfsg-2+b1,21fe29cd2f93e05a0cd16b75a413b6e8
neko-dev,2.3.0-1+b1,014e09f141114f20f62305135f44f45f
libqrcodegen1,1.6.0-1,8c4afe323f4b2c56e071361c89298f7b
libpuzzle-dev,0.11-3+b1,82a80a0caa2bb4b350868d3f6ccfb656
node-builtin-modules,3.1.0-1,3f674b49666e60aecc4f254832a02998
wmcore,0.0.4-1,2179d0f76b9ad296882102347110e9cc
librust-gimli+indexmap-dev,0.19.0-2,679263df86018bec9358130b9d00bcb4
libmono-system-web-regularexpressions4.0-cil,6.8.0.105+dfsg-3.2,6ba30daa6ad5992a406b22471ac5c47f
saods9-doc,8.2+repack-2,0b799f42fa705b8201d6714ebb593a43
lib64gcc-s1-i386-cross,10.2.1-6cross1,24d5c76cb4c4006d69930790f8ed8a33
node-autolinker,1.8.3+dfsg-4,ad0702799542952cdd07f97a585e7cd9
python-osprofiler-doc,3.4.0-3,e375f89aeb66dc330f058472c7e3addc
libxmlbird1,1.2.12-1,1895b5bae9fcc95b741dd91e4b243725
argyll-ref,2.0.1+repack-1.1,a4d4e4687474abdff543856b9c2c1111
cyrus-dev,3.2.6-2+deb11u1,69566c1ff09281d4032971ea683e71c5
postgresql-13-asn1oid,1.3-1+b1,bbb45222da325545588e2ebe625543aa
texstudio,3.0.4+ds-1,bc14ed3a833fe5f3c94f5ff8ffc12343
apertium-nno-nob,1.3.0-1,f67e608038a2ccb48a1a0cdc04cfbcbb
libtyperep-ocaml-dev,1:0.14.0-1+b1,a955f9fec17a5c4796531467c5516656
byacc-j,1.15-1+b2,1ed39a7b863ffd8dcf3e386206588e1d
libinsane1,1.0.9-2,f74267808cd042328203a4bee31b82ee
libyang1,1.0.225-1.1,07fd1f6f0f69a5823295cd9f88890777
python3-tf2-msgs,0.7.5-3,9872a9774240a279aba876d8edc831ad
misspell-fixer,0.4-1,6e9c15576bb9169de8f3f7d4f8b1b1b2
libopenblas64-pthread-dev,0.3.13+ds-3,a624506139a083b9ed0729e36c0ea650
kodi-screensaver-pyro,3.3.0-2,f853151310679b5f13ceaa7be75c2b92
libqdbm-perl,1.8.78-10,6ac76fc1565890b3d835aa2198be40da
python3-junit.xml,1.9-1,8e064bfbe664657261e8f5472b034868
pslib-dev,0.4.7-1+b1,1396d1c21dbda3093ac9ff048f862fbf
kicad-doc-en,5.1.9+dfsg1-1,a00a30d0c42d1e9d300395052b3f5ee0
librust-redox-syscall-dev,0.1.57-2,e357819bc662217b7d31983d9e42fdff
libiperf-dev,3.9-1,bb8ff441f7a48d508bb2e2867ed13ccb
libpython3.9-testsuite,3.9.2-1,0e80757fc5e9b7cfdc91f2b94686275a
libsnmp40,5.9+dfsg-3+b1,88ded972bd876bfef6a3a8b6fdb2b9d7
libdebuginfod1,0.183-1,ceec6959a6e92d55c469b77379f8d2ff
libreoffice-base-nogui,1:7.0.4-4+deb11u1,363a6d053ea16333686be19d90370265
golang-github-gofrs-flock-dev,0.8.0-1,d4aff0f175fa1e41d0baf0ffa83e1517
python3-iowait,0.1-1.2,1e6d2a3f1080fca3df12775e4d52b36c
python3-randomize,0.14-2,ad3315ca67c7eb97e89b8e84c5a4b44c
liballegro-acodec5-dev,2:5.2.6.0-3,cf65195da8c0003a79109361f3b1df99
linux-headers-5.10.0-9-cloud-amd64,5.10.70-1,cd308a8bfc8969f2cfc85863ef688216
octave-dataframe,1.2.0-5,98023f080c203504889414922f163f0e
tesseract-ocr-script-sinh,1:4.00~git30-7274cfa-1.1,31f0d727774885ab0e1e97539e99d740
hunspell-gd,1:7.1.0~rc3-3,1e8ac556bf9819873700ec7aed12c457
golang-github-riywo-loginshell-dev,0.0~git20190610.2ed199a-3,0335d7a7699bf47f3104ae54db51dfc8
libboost-contract-dev,1.74.0.3,48c54b94748796a132d8ce64e7a71254
gopher,3.0.17.3,a641aefd8ec06e5992fb96dfd999a83e
libresource-retriever0d,1.12.6-3,3e8073a9a02a44e646eb6d84adc2c329
xserver-xorg-input-libinput,0.30.0-1,6f130aa9240ea58004ca99dcd9b278aa
golang-github-git-lfs-git-lfs-dev,2.13.2-1,5aec157dc54fa5f04471dbe9c9482279
minetestmapper,20200328-1,3117d4976bafb1735d6ec887e0bbdef7
glance-store-common,2.3.0-4,3b629183b70730dd495451d44638ea94
remotetea,1.0.7-3.1,bc6a74683ad7d82d6a6a6014f05a5178
mariadb-plugin-connect,1:10.5.12-0+deb11u1,15a68f8272b8f5712827ec66a60a047d
libbson-doc,1.17.6-1,fc370c32a5a31ec72cacfd5db531bec3
libpmemkv1,1.4-1,411ec3717597983f013ff7a985605878
libosmo-netif-dev,1.0.0-4,326e8f7c1157c7586f8bdba9d8b4a0ce
libghc-regexpr-dev,0.5.4-15+b1,b159b6a6671269da1932a0d8c3733149
fonts-arphic-gbsn00lp,2.11-16,5e0704bf8e1f35b3b54898cb1f5a53c0
librust-rayon-dev,1.1.0-2,1b34bf23194c2f23d27e37b37cb139b6
gnat-9-riscv64-linux-gnu,9.3.0-22cross1,a14493378b61dda53cf20cc35d6b0762
gobjc-mingw-w64-x86-64,10.2.1-6+24.2,186c4d578bf0d123ae783cccc904f2eb
qtvirtualkeyboard5-doc-html,5.15.2+dfsg-2,d528fb94f6137a87b64f0c09816710ea
cdlabelgen,4.3.0-1.1,1739d6b053de4b371f6cde156f121198
python3-authlib,0.15.4-1,5572e05e75bc7535001b35f25e5c234a
libghc-ekg-core-doc,0.1.1.7-1,a9144176eaa32ea71f71ea299be6b151
hedgewars,1.0.0-14+b1,b8b7a65d520e452b29048ffd4891ada7
covered-doc,0.7.10-3.1,ebbb863bd19042b981164b4476f852e5
guake-indicator,1.4.5-1,7608edebfb44b65660bc2836c73b6606
libobjc-9-dev-ppc64el-cross,9.3.0-22cross1,4e2f7bdefd5584c4752d44eb1e7a7c5b
libgtextutils-dev,0.7-7,0c8249f19b7722437592d05d08e94962
r-cran-svglite,1.2.3.2-1,bcc31d5b498242695de4c7bb4101cf3c
apt-rdepends,1.3.0-7,739850774dfe77d90d002da0c03776d9
festvox-ca-ona-hts,1.3-3,340a319763735e79ac47cedbdddd11bb
gis-gps,0.0.20,a5fbf40cf2cba25943ef7bf3968a01aa
golang-github-gotestyourself-gotest.tools-dev,3.0.3-1,0a6080469108335c5e0fa9a8a6bca50c
telegnome,0.3.5-1,d25c5f7cfba6533e4cfe736b19205584
